,street,neighborhood,streetLatitude,streetLongitude,venue,venueLatitude,venueLongitude,venueCategory
6045,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Himalayan Restaurant,44.94852489089466,-93.22950337026332,Himalayan Restaurant
6046,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Sonora Grill,44.9486518876487,-93.22417578518738,Latin American Restaurant
6047,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Urban Forage Winery & Cider House,44.948474760129976,-93.22766304016113,Winery
6048,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Peace Coffee Shop,44.94311653137211,-93.2306625361573,Coffee Shop
6049,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,The Trylon,44.94325085536615,-93.2307839300935,Movie Theater
6050,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Moon Palace Books,44.94726919797635,-93.23387102843678,Bookstore
6051,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Daisy Nails,44.94828032142441,-93.22773256297822,Spa
6052,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Midori's Floating World Cafe,44.948245920421705,-93.23342940494457,Japanese Restaurant
6053,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Gandhi Mahal,44.947958170115506,-93.23313014909381,Indian Restaurant
6054,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Redbox,44.94882583618164,-93.2266845703125,Video Store
6055,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,U.S. Bank ATM,44.94873097469035,-93.23087081404297,ATM
6056,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Town Talk Diner and Gastropub,44.948125,-93.232704,Gastropub
6057,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Minnehaha Lake Wine & Spirits,44.948037694902105,-93.23375603414604,Wine Bar
6058,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,McDonald's,44.948831782060246,-93.22676267895986,Fast Food Restaurant
6059,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,El Nuevo Rodeo Nightclub,44.948328676401275,-93.2326885728933,Mexican Restaurant
6060,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Tires Plus,44.94806706,-93.22257775,Automotive Shop
6061,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Subway,44.948018074329106,-93.22201935192038,Sandwich Place
6062,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Northern Sun,44.948629,-93.229022,Gift Shop
6063,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Walgreens,44.94813676716298,-93.22613134050698,Pharmacy
6064,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Denny's,44.948678,-93.2328986,Breakfast Spot
6065,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Wendy’s,44.94908149383438,-93.23364302515984,Fast Food Restaurant
6066,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,TCF Bank,44.94887525666349,-93.22622529701675,Bank
6067,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Habanero Tacos Grill,44.94807,-93.224754,Mexican Restaurant
6068,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Jennifer's Kitchen,44.944373,-93.226743,Food
6069,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Soderberg's Floral & Gift,44.948294747484624,-93.22404514847949,Gift Shop
6070,3041 30th Ave S,"Longfellow, Minneapolis",44.947008000000004,-93.228027,Max It Pawn,44.9485255,-93.2318801,Miscellaneous Shop
